API VERSION: 1.2
API SOURCE: NASA/JPL Horizons API



*******************************************************************************
Ephemeris / API_USER Tue Dec 31 00:51:56 2024 Pasadena, USA      / Horizons
*******************************************************************************
Target body name: Mars Barycenter (4)             {source: DE441}
Center body name: Solar System Barycenter (0)     {source: DE441}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 2031-Jun-01 00:00:00.0000 TDB
Stop  time      : A.D. 2032-Feb-01 00:00:00.0000 TDB
Step-size       : 1440 minutes
*******************************************************************************
Center geodetic : 0.0, 0.0, 0.0                   {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.0, 0.0, 0.0                   {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : (undefined)
Output units    : KM-S
Calendar mode   : Mixed Julian/Gregorian
Output type     : GEOMETRIC cartesian states
Output format   : 2 (position and velocity)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
**************************************************************************************************************************************************************************************************
$$SOE
2463100.500000000, A.D. 2031-Aug-22 00:00:00.0000,  4.654297864224105E+07, -2.085969315066481E+08, -5.511430268814370E+06,  2.454572073531375E+01,  7.387276139471315E+00, -4.468338838350672E-01,
2463101.500000000, A.D. 2031-Aug-23 00:00:00.0000,  4.866132449552781E+07, -2.079481313572722E+08, -5.549756862187207E+06,  2.448962906198030E+01,  7.631208527271984E+00, -4.403459264575824E-01,
2463102.500000000, A.D. 2031-Aug-24 00:00:00.0000,  5.077471151118153E+07, -2.072782655613981E+08, -5.587520350293189E+06,  2.443093209066270E+01,  7.874901732394299E+00, -4.337991288231455E-01,
2463103.500000000, A.D. 2031-Aug-25 00:00:00.0000,  5.288291440640462E+07, -2.065873561126659E+08, -5.624715672641203E+06,  2.436962560559775E+01,  8.118324974170347E+00, -4.271940328227424E-01,
2463104.500000000, A.D. 2031-Aug-26 00:00:00.0000,  5.498570755183226E+07, -2.058754276728910E+08, -5.661337816175610E+06,  2.430570580119808E+01,  8.361447270916344E+00, -4.205311946127437E-01,
2463105.500000000, A.D. 2031-Aug-27 00:00:00.0000,  5.708286500723973E+07, -2.051425075891784E+08, -5.697381816509843E+06,  2.423916928824528E+01,  8.604237445845852E+00, -4.138111846424963E-01,
2463106.500000000, A.D. 2031-Aug-28 00:00:00.0000,  5.917416055778132E+07, -2.043886259105166E+08, -5.732842759162560E+06,  2.417001310000246E+01,  8.846664133164142E+00, -4.070345876761396E-01,
2463107.500000000, A.D. 2031-Aug-29 00:00:00.0000,  6.125936775075374E+07, -2.036138154038391E+08, -5.767715780794963E+06,  2.409823469824103E+01,  9.088695784343331E+00, -4.002020028085589E-01,
2463108.500000000, A.D. 2031-Aug-30 00:00:00.0000,  6.333825993287634E+07, -2.028181115695344E+08, -5.801996070449501E+06,  2.402383197917606E+01,  9.330300674577682E+00, -3.933140434753333E-01,
2463109.500000000, A.D. 2031-Aug-31 00:00:00.0000,  6.541061028807995E+07, -2.020015526563911E+08, -5.835678870789185E+06,  2.394680327930493E+01,  9.571446909418325E+00, -3.863713374565672E-01,
